
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,4,32,2,20,4,0.41,0.04,96.17,71.82,92.37,19,2024-12-02_22-31-22
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.14,0.02,98.90,80.73,96.91,18,2024-12-02_22-43-10
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,2,32,2,20,4,0.11,0.02,99.43,84.42,97.86,19,2024-12-02_22-53-01
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,216,4,32,2,20,4,2.25,0.09,64.79,41.42,73.12,18,2024-12-02_23-00-53
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,216,3,32,2,20,4,1.29,0.06,87.38,66.05,91.20,18,2024-12-02_23-08-13
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,216,2,32,2,20,4,0.99,0.05,91.94,71.35,94.56,18,2024-12-02_23-15-14
DINO_features,"['deephand_left', 'dino_left_large', 'heatmap']",True,0.1,0.1,0.0001,5,0.5,0.01,512,4,16,2,20,2,0.09,0.04,98.41,81.56,96.13,15,2024-12-03_10-53-49
DINO_features,"['deephand_left', 'dino_left_large', 'heatmap']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,16,2,20,2,0.03,0.03,99.56,84.68,97.88,19,2024-12-03_12-46-25
DINO_features,"['deephand_left', 'dino_left_large', 'heatmap']",True,0.1,0.1,0.0001,5,0.5,0.01,512,2,16,2,20,2,0.04,0.03,99.65,86.67,98.30,16,2024-12-03_14-27-07
DINO_features,"['deephand_left', 'dino_left_large', 'heatmap']",True,0.1,0.1,0.0001,5,0.5,0.01,216,4,16,2,20,2,0.41,0.07,95.67,77.01,95.38,19,2024-12-03_16-03-33
DINO_features,"['deephand_left', 'dino_left_large', 'heatmap']",True,0.1,0.1,0.0001,5,0.5,0.01,216,3,16,2,20,2,0.46,0.07,96.02,78.21,95.80,19,2024-12-03_17-33-04
DINO_features,"['deephand_left', 'dino_left_large', 'heatmap']",True,0.1,0.1,0.0001,5,0.5,0.01,216,2,16,2,20,2,0.36,0.06,97.08,82.32,97.33,17,2024-12-03_19-02-53
